date,description,net_amount,vat_amount,category
28/03/2025,Renewals of Roads,153264.38,0.0,TA Renewal of Roads - Capital
03/03/2025,RIS 3 Development,153179.15,0.0,TA Cost AUC - Programme
03/03/2025,#,152914.8,0.0,IT Ser Running Costs
14/03/2025,RIS 2 Schemes,152887.46,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Roads,152449.48,0.0,TA Renewal of Roads - Capital
06/03/2025,RIS 2 Schemes,151820.61,0.0,TA Cost AUC - Programme
24/03/2025,Railway Pension Scheme - Er,151624.55,0.0,Railway Pension Scheme - Er
14/03/2025,sr 9001240934,150404.83,0.0,Support Services
19/03/2025,RIS 2 Schemes,150368.51,0.0,TA Cost AUC - Programme
19/03/2025,Safety,150269.59,0.0,TA Cost AUC - Programme
27/03/2025,Water Quality,150000.0,0.0,TA Cost AUC - Programme
31/03/2025,Operate General Management Costs,150000.0,0.0,TA Cost AUC - Programme
03/03/2025,January Fuel and Flying Charges,149934.97,0.0,CP - Flying
01/03/2025,BAU 2 Bulk Order of Laptops ,149478.63,0.0,Hardware
11/03/2025,Routine Maintenance,149388.12,0.0,CM - Lump Sum Fees
10/03/2025,Routine Maintenance,149116.32,0.0,CM - Tunnel Maintenance
19/03/2025,SERVICES - 1.4.25  - 30.6.25,148959.26,0.0,BUILDING SERVICE CHARGES
17/03/2025,Renewals of Roads,148762.9,0.0,TA Renewal of Roads - Capital
18/03/2025,#,148505.0,0.0,Infrastructure Maint
05/03/2025,SR 9001238452,148390.0,0.0,Prog&ProjMgmt Consul
13/03/2025,RIS 2 Schemes,148384.68,0.0,TA Cost AUC – Non SRN
19/03/2025,Renewals of Roads,148020.05,0.0,TA Renewal of Roads - Capital
14/03/2025,RIS 2 Schemes,147855.66,0.0,TA Cost AUC - Programme
27/03/2025,Corporate Support Services,147817.52,0.0,TA Cost AUC – Non SRN
05/03/2025,KINCHBUS LTD,147740.94,0.0,Subsidies Private Se
20/03/2025,RNIR Retention Release OM1 - KM8 + Programme 2 RNIR Retention Release OM1 - KM8 - Capital,147525.37,0.0,Telecoms Pws
20/03/2025,Noise,147296.38,0.0,TA Cost AUC - Programme
24/03/2025,Consolidated Active Travel Fund 4,147254.0,0.0,CurrGrt Las in AEF/A
27/03/2025,Operate Roads PFI Service Payments,147091.75,0.0,PFI Service Payments
21/03/2025,"Consultancy support to assess the impact of traincrew availability upon performance, including general resourcing issues",146985.0,0.0,Transport  Consult
20/03/2025,Renewals of Roads,146927.09,0.0,TA Renewal of Roads - Capital
19/03/2025,Safety,146681.39,0.0,TA Cost AUC - Programme
18/03/2025,Corporate Support Services,146527.5,0.0,ICT Hardware Maintenance
14/03/2025,Renewals of Technology,146226.92,0.0,TA Cost AUC - Programme
07/03/2025,RIS 1 Schemes,145729.02,0.0,TA Cost AUC - Programme
05/03/2025,Metrobus Ltd,145709.22,0.0,Subsidies Private Se
19/03/2025,Routine Maintenance,145008.19,0.0,CM - Compensation / Variation Costs
14/03/2025,"""PIVG Citroen  February  2025  #145,000""",145000.0,0.0,Cap Grt Pri Sec-Cos.
24/03/2025,Consolidated Active Travel Fund 2,144870.0,0.0,CurrGrt Las in AEF/A
31/03/2025,Legal Services,144749.5,0.0,Payment to Other Govt Depts
10/03/2025,Routine Maintenance,144207.06,0.0,CM - Lump Sum Fees
26/03/2025,#,144049.8,0.0,Research
11/03/2025,#,144000.0,0.0,ITConsul-Non Rec
20/03/2025,#,143753.35,0.0,IT Ser Running Costs
10/03/2025,SO1 T&E Dec 24,143639.77,0.0,Cap Grt NDPBs & CG
24/03/2025,Consolidated Active Travel Fund 2,143123.0,0.0,CurrGrt Las in AEF/A
21/03/2025,#,142228.43,0.0,Research
14/03/2025,Renewals of Technology,141929.7,0.0,TA Cost AUC - Programme
21/03/2025,Safety,141928.36,0.0,TA Cost AUC - Programme
24/03/2025,#,141918.06,0.0,Publicity
24/03/2025,Central Beds Council 10%-  LEVI C Fund 24-25,141300.0,0.0,Cap Grt Loc Auth
28/03/2025,Operate General Management Costs,141277.5,0.0,TA Cost AUC - Programme
25/03/2025,#,140267.39,0.0,Support Services
19/03/2025,Freight,139957.63,0.0,TA Cost AUC - Programme
20/03/2025,Renewals of Roads,139809.75,0.0,TA Renewal of Roads - Capital
24/03/2025,Consolidated Active Travel Fund 4,139362.0,0.0,CurrGrt Las in AEF/A
26/03/2025,Renewals of Structures,139271.48,0.0,TA Renewal of Structures - Capital
26/03/2025,Biodiversity,138900.69,0.0,TA Cost AUC - Programme
11/03/2025,Renewals of Structures,138822.94,0.0,TA Renewal of Structures - Capital
05/03/2025,ARRIVA THE SHIRES,138239.23,0.0,Subsidies Private Se
06/03/2025,Tees Valley inv 1002825,138183.6,0.0,Cap Research-CG
04/03/2025,RIS 3 Development,138057.68,0.0,TA Cost AUC - Programme
25/03/2025,#,137950.32,0.0,Software Licence Exp
05/03/2025,Building Rental,137682.43,0.0,Building Rental
31/03/2025,Renewals of Technology,137572.8,0.0,TA Cost AUC – Non SRN
11/03/2025,RIS 2 Schemes,137418.0,0.0,TA Cost AUC - Programme
26/03/2025,London Borough Hackney -  LEVI C Fund 24-25 10%,136000.0,0.0,Cap Grt Loc Auth
27/03/2025,Renewals of Roads,135734.7,0.0,TA Renewal of Roads - Capital
18/03/2025,Renewals of Roads,135565.15,0.0,TA Renewal of Roads - Capital
24/03/2025,Communities,135383.81,0.0,TA Cost AUC - Programme
07/03/2025,Safety,135178.17,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Structures,134826.68,0.0,TA Renewal of Structures - Capital
24/03/2025,Consolidated Active Travel Fund 2,134758.0,0.0,CurrGrt Las in AEF/A
07/03/2025,RIS 3 Development,134158.68,0.0,TA Cost AUC - Programme
12/03/2025,Building Rental,134113.26,0.0,Building Rental
24/03/2025,Safety,134035.67,0.0,TA Cost AUC - Programme
05/03/2025,Stagecoach Oxfordshire,133987.44,0.0,Subsidies Private Se
20/03/2025,Renewals of Roads,133372.39,0.0,TA Renewal of Roads - Capital
10/03/2025,Renewals of Technology,133073.14,0.0,TA Cost AUC - Programme
20/03/2025,Renewals of Roads,132935.12,0.0,TA Renewal of Roads - Capital
05/03/2025,FIRST BEELINE BUSES LTD,132708.48,0.0,Subsidies Private Se
21/03/2025,RC - BIRMINGHAM GARRETTS GREEN MPTC,132628.0,0.0,RENT
24/03/2025,#,132405.91,0.0,Security
27/03/2025,Electronic Conspicuity Feb 25,132069.38,0.0,Cap Grt NDPBs & CG
14/03/2025,Renewals of Technology,132037.59,0.0,TA Cost AUC - Programme
28/03/2025,Communities,132000.0,0.0,TA Cost AUC - Programme
11/03/2025,Rent payments for various MCA locations,131753.56,0.0,Rent
17/03/2025,BAU 202 C1000_3492 IT Infrastructure Support and Management Partner - NTT-Data Agile Team,131652.0,0.0,IT - Outsource
13/03/2025,Universitybus,131619.54,0.0,Subsidies Private Se
05/03/2025,Stagecoach West,131256.0,0.0,Subsidies Private Se
20/03/2025,Winter Maintenance - Assets,131217.24,0.0,TA Cost AUC - Programme
17/03/2025,Routine Maintenance,131099.07,0.0,RM Cost Reimbursable
05/03/2025,Renewals of Structures,130950.99,0.0,TA Renewal of Structures - Capital
17/03/2025,Legal Services,130284.76,0.0,Legal Consultancy
25/03/2025,Engineering February 2025,130260.02,0.0,Programme Partner: staffing assistance
28/03/2025,2601 Wk4 EMR_NRC_ICPCapex_P2601 - Transport UK Eas,130000.0,0.0,Capital Subs To Tocs
28/03/2025,Corporate Support Services,129999.0,0.0,TA Cost AUC – Non SRN
20/03/2025,Landscape,129891.56,0.0,TA Cost AUC - Programme
25/03/2025,Safety,129629.43,0.0,TA Cost AUC - Programme
27/03/2025,#,129600.0,0.0,IT Ser Running Costs
28/03/2025,2601 Wk4 To support Rail Posts 2025/26- Inv # 8551,129572.0,0.0,TOCOpCosts(Pub)
24/03/2025,Renewals of Roads,129565.93,0.0,TA Renewal of Roads - Capital
24/03/2025,Operate General Other,129507.99,0.0,TA Cost AUC - Programme
05/03/2025,Burnley & Pendle Travel Limited,129006.59,0.0,Subsidies Private Se
21/03/2025,Winter Maintenance - Assets,128924.37,0.0,TA Cost AUC - Programme
17/03/2025,Landscape,128750.53,0.0,TA Cost AUC - Programme
17/03/2025,Corporate Support Services,128497.48,0.0,TA Cost AUC – Non SRN
10/03/2025,RIS 1 Schemes,128237.22,0.0,TA Cost AUC - Programme
24/03/2025,Consolidated Active Travel Fund 2,128205.0,0.0,CurrGrt Las in AEF/A
24/03/2025,Consolidated Active Travel Fund 1,128041.0,0.0,CurrGrt Las in AEF/A
11/03/2025,Routine Maintenance,127912.38,0.0,CM - Lump Sum Fees
21/03/2025,Renewals of Structures,127818.03,0.0,TA Renewal of Structures - Capital
17/03/2025,Corporate Support Services,127745.83,0.0,ICT Software Maintenance
25/03/2025,Renewals of Roads,127598.1,0.0,TA Renewal of Roads - Capital
12/03/2025,Customer Operations Traffic Management,127477.01,0.0,Operational Vehicle consumables
19/03/2025,#,127446.35,0.0,L&B Excl Dwellings
17/03/2025,RIS 1 Schemes,127442.06,0.0,TA Cost AUC - Programme
05/03/2025,Plymouth Citybus Ltd,127403.93,0.0,Subsidies Private Se
10/03/2025,Renewals of Roads,127316.81,0.0,TA Renewal of Roads - Capital
13/03/2025,Keighley and District Travel Ltd,127256.01,0.0,Subsidies Private Se
24/03/2025,Routine Maintenance,127134.64,0.0,Contractor Costs
10/03/2025,Renewals of Roads,126864.38,0.0,TA Renewal of Roads - Capital
05/03/2025,Stagecoach Warwickshire,126609.01,0.0,Subsidies Private Se
18/03/2025,Renewals of Roads,126481.95,0.0,TA Renewal of Roads - Capital
12/03/2025,Building Rental,126288.0,0.0,Building Rental
19/03/2025,#,126145.0,0.0,Transport  Consult
17/03/2025,"""PITG LEVC February  2025 #126,000""",126000.0,0.0,Cap Grt Pri Sec-Cos.
14/03/2025,Renewals of Roads,125666.38,0.0,TA Renewal of Roads - Capital
03/03/2025,Affinity Water PMO July 24 to Mar 25,125182.19,0.0,AUC - Phase 1
24/03/2025,Consolidated Active Travel Fund 4,125009.0,0.0,CurrGrt Las in AEF/A
25/03/2025,HADeS Innovation Project - CPC0000219,125000.0,0.0,Research Grant-PS
07/03/2025,MCA Match Funding for Fishermens Training,125000.0,0.0,Fishing Industry Safety Group
05/03/2025,#,124957.0,0.0,IT Consultancy
18/03/2025,Safety,124801.9,0.0,TA Cost AUC - Programme
19/03/2025,Routine Maintenance,124564.56,0.0,RM Cost Reimbursable
26/03/2025,#,124393.91,0.0,Support Services
31/03/2025,#,124268.01,0.0,Mail Collection/Deli
26/03/2025,Business Services General,124250.0,0.0,TA Cost AUC - Programme
28/03/2025,Safety Feasibility,124237.03,0.0,TA Cost AUC - Programme
26/03/2025,Relates to BTP staff and hotel travel,124110.28,0.0,Train Fares
07/03/2025,RIS 3 Development,124064.09,0.0,TA Cost AUC - Programme
24/03/2025,Routine Maintenance,124063.88,0.0,CM - Lump Sum Fees
21/03/2025,Renewals of Roads,123717.69,0.0,TA Renewal of Roads - Capital
28/03/2025,Operate General Management Costs,123522.0,0.0,TA Cost AUC – Non SRN
05/03/2025,ARRIVA KENT & SUSSEX,122925.08,0.0,Subsidies Private Se
17/03/2025,Renewals of Roads,122861.37,0.0,TA Renewal of Roads - Capital
04/03/2025,RIS 3 Development,122541.15,0.0,TA Cost AUC - Programme
19/03/2025,#,122166.68,0.0,Purchasing Card Char
10/03/2025,Feasibility,122038.81,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Structures,122027.04,0.0,TA Renewal of Structures - Capital
18/03/2025,Living Streets Walking Network Pilot,122000.0,0.0,CurrGrtPriSec-P&NPIS
05/03/2025,Harrogate & District Travel Ltd,121913.14,0.0,Subsidies Private Se
14/03/2025,Renewals of Roads,121663.6,0.0,TA Renewal of Roads - Capital
24/03/2025,Task Order 022 AfP No. 22 to 23022025,121639.99,0.0,Technical Partner: staffing assistance
05/03/2025,RIS 3 Development,121398.14,0.0,TA Cost AUC - Programme
06/03/2025,Tees Valley inv 1003353,121216.56,0.0,Cap Research-CG
24/03/2025,Renewals of Roads,121025.5,0.0,TA Renewal of Roads - Capital
11/03/2025,Routine Maintenance,120750.8,0.0,CM - Lump Sum Fees
27/03/2025,Innovation Operations,120614.4,0.0,TA Cost AUC – Non SRN
14/03/2025,Renewals of Technology,120573.49,0.0,TA Cost AUC - Programme
24/03/2025,Surrey County Council 25% 22/23 ORCS claim,120562.5,0.0,Cap Grt Loc Auth
18/03/2025,Operate General Other,120542.61,0.0,TA Cost AUC - Programme
18/03/2025,Railway Systems HRS22 Engineering Management System (EMS),120520.6,0.0,AUC - Phase 1
27/03/2025,#,120000.0,0.0,Support Services
28/03/2025,2601 Wk4 NRC CostADJ - Opex - RP2512 - Trenitalia,119882.17,0.0,TOCOpCosts(Pub)
21/03/2025,#,119692.28,0.0,Court Costs/Warrants
01/03/2025,Railway System Safety Support,119570.29,0.0,Engineering Services - Civil
27/03/2025,Corporate Support Services,119556.73,0.0,TA Cost AUC – Non SRN
24/03/2025,#,119452.8,0.0,Non Stock Machine Co
06/03/2025,BAU 201 - IT Service Support & Management Partner - 12 months extension,119134.0,0.0,Software
13/03/2025,#,118978.37,0.0,Estates PFI Unitary
13/03/2025,#,118978.37,0.0,Estates PFI Unitary
13/03/2025,#,118978.37,0.0,Estates PFI Unitary
13/03/2025,#,118978.37,0.0,Estates PFI Unitary
17/03/2025,#,118978.37,0.0,Estates PFI Unitary
28/03/2025,#,118978.37,0.0,Estates PFI Unitary
12/03/2025,HP ProBook 440 G11 X132,118887.12,0.0,Comp H/Ware - Non FA
25/03/2025,#,118607.17,0.0,Research
07/03/2025,Routine Maintenance,118493.78,0.0,CM - Lump Sum Fees
26/03/2025,Renewals of Roads,118410.88,0.0,TA Renewal of Roads - Capital
27/03/2025,RIS 3 Development,117850.0,0.0,TA Cost AUC - Programme
17/03/2025,Routine Maintenance,117768.97,0.0,RM Cost Reimbursable
20/03/2025,Renewals of Roads,117609.34,0.0,TA Renewal of Roads - Capital
24/03/2025,Winter Maintenance - Assets,117360.22,0.0,TA Cost AUC - Programme
20/03/2025,Renewals of Structures,117341.7,0.0,TA Renewal of Structures - Capital
17/03/2025,Renewals of Roads,117260.81,0.0,TA Renewal of Roads - Capital
21/03/2025,Renewals of Structures,117206.91,0.0,TA Renewal of Structures - Capital
19/03/2025,SR 9001242369,117060.95,0.0,Rent - L&B (non-PFI)
20/03/2025,Renewals of Roads,117032.47,0.0,TA Renewal of Roads - Capital
17/03/2025,#,116966.5,0.0,Legal Consultancy
25/03/2025,SR13 Smart Motorway Scheme,116714.44,0.0,TA Cost AUC - Programme
28/03/2025,#,116619.89,0.0,IT Ser Running Costs
21/03/2025,Renewals of Roads,116509.87,0.0,TA Renewal of Roads - Capital
27/03/2025,Operate Roads PFI Service Payments,116445.63,0.0,Contractor Costs
11/03/2025,#,116320.08,0.0,Government Broker Co
17/03/2025,New Mitie Contract,116317.91,0.0,Property Management
24/03/2025,Consolidated Active Travel Fund 1,116260.0,0.0,CurrGrt Las in AEF/A
21/03/2025,Safety,116021.89,0.0,TA Cost AUC - Programme
11/03/2025,#,115737.6,0.0,Subscriptions to Pro
20/03/2025,RIS 1 Schemes,115597.9,0.0,TA Cost AUC - Programme
19/03/2025,Business Services General,115285.2,0.0,TA Cost AUC - Programme
04/03/2025,RE-BID FEBRUARY 2025 MILESTONE ON 03 FEBRUARY 2025,115204.0,0.0,TSS (TECHNICAL SERVICE SUPPORT)
11/03/2025,RIS 2 Schemes,115060.0,0.0,TA Cost AUC – Non SRN
26/03/2025,Business Rates,115000.0,0.0,Business Rates
19/03/2025,RIS 2 Schemes,114484.38,0.0,TA Cost AUC - Programme
13/03/2025,Routine Maintenance,114391.37,0.0,CM - Lump Sum Fees
05/03/2025,Building Rental,114327.6,0.0,Building Rental
07/03/2025,Initiate the next phase of development of the Unified Target Operating Model,114124.58,0.0,AUC - Phase 1
19/03/2025,Renewals of Roads,114120.92,0.0,TA Renewal of Roads - Capital
06/03/2025,Prism Enterprise 21022025-20022028,114000.0,0.0,Software Package and Information Systems
19/03/2025,Renewals of Technology,113502.71,0.0,TA Cost AUC – Non SRN
21/03/2025,Renewals of Roads,113237.56,0.0,TA Renewal of Roads - Capital
26/03/2025,RIS 3 Development,113170.53,0.0,TA Cost AUC - Programme
05/03/2025,Yorkshire Coastliner Ltd,113092.47,0.0,Subsidies Private Se
05/03/2025,Yorkshire Coastliner Ltd,113092.47,0.0,Subsidies Private Se
05/03/2025,Yorkshire Coastliner Ltd,113092.47,0.0,Subsidies Private Se
18/03/2025,Elevator Maintenance,112995.6,0.0,Planned Maintenance
11/03/2025,Renewals of Roads,112949.36,0.0,TA Renewal of Roads - Capital
19/03/2025,RIS 2 Schemes,112589.13,0.0,TA Cost AUC - Programme
21/03/2025,RC- GILLINGHAM MPTC RENT,112413.99,0.0,RENT
05/03/2025,Legal Services,112091.99,0.0,Project Management Consultancy
24/03/2025,Consolidated Active Travel Fund 2,111948.0,0.0,CurrGrt Las in AEF/A
26/03/2025,Business Rates,111555.0,0.0,Business Rates
03/03/2025,Routine Maintenance,111336.4,0.0,CM - Lump Sum Fees
26/03/2025,Building Rental,111250.0,0.0,Building Rental
17/03/2025,#,111120.0,0.0,Management Consultan
13/03/2025,#,111057.13,0.0,Property Consultancy
21/03/2025,RC - UXBRIDGE MPTC RENT,111034.21,0.0,RENT
14/03/2025,P2a EDP Task Orders,110948.56,0.0,AUC - Phase 2A
13/03/2025,Routine Maintenance,110808.74,0.0,Contractor Costs
12/03/2025,#,110548.19,0.0,IT Ser Running Costs
21/03/2025,Renewals of Roads,110516.16,0.0,TA Renewal of Roads - Capital
03/03/2025,Non MA,110381.4,0.0,Prepaid expenses - admin
24/03/2025,Renewals of Roads,110319.66,0.0,TA Renewal of Roads - Capital
24/03/2025,London Borough Hounslow -  LEVI C Fund 24-25 100%,110200.0,0.0,Cap Grt Loc Auth
28/03/2025,Renewals of Structures,110000.0,0.0,TA Renewal of Structures - Capital
26/03/2025,Safety,109643.2,0.0,TA Cost AUC - Programme
07/03/2025,#,109500.0,0.0,IT Ser Running Costs
19/03/2025,RIS 1 Schemes,109282.0,0.0,TA Cost AUC - Programme
24/03/2025,Consolidated Active Travel Fund 2,109035.0,0.0,CurrGrt Las in AEF/A
21/03/2025,RC - BASILDON MPTC RENT,108850.0,0.0,RENT
03/03/2025,Land and Consents Mngmnt Jan 2025,108740.7,0.0,Programme Partner: staffing assistance
28/03/2025,Operate General Management Costs,108570.41,0.0,TA Cost AUC – Non SRN
13/03/2025,RIS 2 Schemes,108542.0,0.0,TA Cost AUC – Non SRN
03/03/2025,Winter Maintenance - Assets,108539.77,0.0,TA Cost AUC - Programme
26/03/2025,Improvement Works (Non Cap),108098.38,0.0,Improvement Works (Non Cap)
28/03/2025,Renewals of Technology,108000.0,0.0,TA Cost AUC – Non SRN
05/03/2025,Universitybus,107955.74,0.0,Subsidies Private Se
28/03/2025,Corporate Support Services,107926.5,0.0,Contractor Costs
26/03/2025,Renewals of Roads,107918.95,0.0,TA Renewal of Roads - Capital
04/03/2025,RIS 3 Development,107558.62,0.0,TA Cost AUC - Programme
11/03/2025,#,107513.59,0.0,Support Services
18/03/2025,#,107464.19,0.0,Building Service Cha
19/03/2025,Renewals of Roads,107383.88,0.0,TA Renewal of Roads - Capital
12/03/2025,#,107188.8,0.0,Rent - L&B (non-PFI)
10/03/2025,#,107112.44,0.0,Other Professional F
24/03/2025,Freight,107098.22,0.0,TA Cost AUC - Programme
26/03/2025,Renewals of Structures,107010.0,0.0,TA Renewal of Structures - Capital
20/03/2025,Renewals of Roads,106844.63,0.0,TA Renewal of Roads - Capital
18/03/2025,#,106740.0,0.0,IT Ser Running Costs
17/03/2025,Routine Maintenance,106657.67,0.0,CM - Lump Sum Fees
31/03/2025,Renewals of Structures,106628.41,0.0,TA Renewal of Structures - Capital
19/03/2025,RIS 2 Schemes,106544.06,0.0,TA Cost AUC - Programme
26/03/2025,Building Rental,106190.28,0.0,Building Rental
04/03/2025,#,106114.33,0.0,Government Broker Co
28/03/2025,Operate General Management Costs,105986.57,0.0,TA Cost AUC - Programme
11/03/2025,Non MA,105750.0,0.0,Prepaid expenses - admin
19/03/2025,Operate General Management Costs,105695.51,0.0,TA Cost AUC – Non SRN
05/03/2025,FIRST DEVON & CORNWALL LTD,105364.23,0.0,Subsidies Private Se
24/03/2025,Consolidated Active Travel Fund 4,105340.0,0.0,CurrGrt Las in AEF/A
31/03/2025,Business Services General,105318.12,0.0,TA Cost AUC - Programme
25/03/2025,Renewals of Roads,105270.93,0.0,TA Renewal of Roads - Capital
19/03/2025,It Software Maintenance,105260.4,0.0,It Software Maintenance
05/03/2025,Biodiversity,104584.0,0.0,TA Cost AUC - Programme
05/03/2025,Renewals of Technology,104400.0,0.0,TA Cost AUC - Programme
06/03/2025,Corporate Support Services,104180.0,0.0,External training leading to qualifications
18/03/2025,#,104005.0,0.0,Infrastructure Maint
18/03/2025,RIS 2 Schemes,103915.0,0.0,TA Cost AUC - Programme
11/03/2025,#,103884.18,0.0,Publicity
28/03/2025,Sea Rescue Vessel Building,103880.33,0.0,Technical Advice
17/03/2025,Routine Maintenance,103630.85,0.0,RM Cost Reimbursable
10/03/2025,Renewals of Roads,103517.3,0.0,TA Renewal of Roads - Capital
14/03/2025,Renewals of Roads,103473.59,0.0,TA Renewal of Roads - Capital
13/03/2025,Routine Maintenance,103454.83,0.0,CM - Lump Sum Fees
07/03/2025,EMS CI PHASE2 ( ECT) - FEBRUARY 25,103313.58,0.0,IT - OTHER
03/03/2025,#,103228.49,0.0,Mail Collection/Deli
21/03/2025,Renewals of Roads,102799.7,0.0,TA Renewal of Roads - Capital
05/03/2025,ARRIVA MIDLANDS LTD,102797.89,0.0,Subsidies Private Se
19/03/2025,#,102677.18,0.0,Research
31/03/2025,Corporate Support Services,102518.0,0.0,TA Cost AUC – Non SRN
14/03/2025,#,102500.0,0.0,Research
25/03/2025,Inverness Flying Charge February 2025,102335.14,0.0,Aviation Flying Charge
18/03/2025,RIS 2 Schemes,102310.5,0.0,TA Cost AUC - Programme
18/03/2025,RIS 2 Schemes,102310.5,0.0,TA Cost AUC - Programme
25/03/2025,Renewals of Structures,101807.52,0.0,TA Renewal of Structures - Capital
24/03/2025,Renewals of Roads,101552.98,0.0,TA Renewal of Roads - Capital
06/03/2025,ADR SERVICES - FEBRUARY 2025,101365.0,0.0,CRB CHECKS
